fileName,Category,Paths,Class
The Circle of Security Intervention,Medical,dataset/Medical/0000398.jpg,same
Stealing Fire,Medical,dataset/Medical/0000399.jpg,same
Drugs in Anaesthesia and Intensive Care,Medical,dataset/Medical/0000400.jpg,same
Hardwiring Happiness,Medical,dataset/Medical/0000401.jpg,same
Trauma-Proofing Your Kids,Medical,dataset/Medical/0000402.jpg,same
Fat Chance,Medical,dataset/Medical/0000403.jpg,same
The Anxiety Journal,Medical,dataset/Medical/0000404.jpg,same
Oxford Handbook of Clinical Dentistry,Medical,dataset/Medical/0000405.jpg,same
The Checklist Manifesto,Medical,dataset/Medical/0000406.jpg,same
Childhood Disrupted,Medical,dataset/Medical/0000407.jpg,same
Oxford Handbook of Emergency Medicine,Medical,dataset/Medical/0000408.jpg,same
Asperger's Syndrome,Medical,dataset/Medical/0000409.jpg,same
Playing and Reality,Medical,dataset/Medical/0000410.jpg,same
8 Steps to a Pain-free Back,Medical,dataset/Medical/0000411.jpg,same
Attachment Theory in Practice,Medical,dataset/Medical/0000412.jpg,same
Grow Your Own Drugs,Medical,dataset/Medical/0000413.jpg,same
Understanding Nutrition with Online Study Tools,Medical,dataset/Medical/0000414.jpg,same
Dare,Medical,dataset/Medical/0000415.jpg,same
Keep Calm and Colour Unicorns,Medical,dataset/Medical/0000416.jpg,same
Art as Therapy,Medical,dataset/Medical/0000417.jpg,same
Trauma Through A Childs Eyes,Medical,dataset/Medical/0000418.jpg,same
Psychiatric & Mental Health Nursing,Medical,dataset/Medical/0000419.jpg,same
Ready To Run,Medical,dataset/Medical/0000420.jpg,same
Diagnostic and Statistical Manual of Mental Disorders (DSM-5 (R)),Medical,dataset/Medical/0000421.jpg,same
The Autism Discussion Page on the core challenges of autism,Medical,dataset/Medical/0000422.jpg,same
Client Centred Therapy (New Ed),Medical,dataset/Medical/0000423.jpg,same
Schema Therapy in Practice,Medical,dataset/Medical/0000424.jpg,same
Packing for Mars,Medical,dataset/Medical/0000425.jpg,same
Attachment-Focused Family Therapy Workbook,Medical,dataset/Medical/0000426.jpg,same
Vibrational Medicine,Medical,dataset/Medical/0000427.jpg,same
Alchemy of Herbs,Medical,dataset/Medical/0000428.jpg,same
"Eye Movement Desensitization and Reprocessing (EMDR) Therapy, Third Edition",Medical,dataset/Medical/0000429.jpg,same
Play Therapy,Medical,dataset/Medical/0000430.jpg,same
Jung: A Very Short Introduction,Medical,dataset/Medical/0000431.jpg,same
Dr Podcast Scripts for the Primary FRCA,Medical,dataset/Medical/0000432.jpg,same
The Strength Training Anatomy Workout,Medical,dataset/Medical/0000433.jpg,same
Clean Gut,Medical,dataset/Medical/0000434.jpg,same
Cure Tooth Decay,Medical,dataset/Medical/0000435.jpg,same
Interview Guide for Evaluation of Dsm-V Disorders,Medical,dataset/Medical/0000436.jpg,same
The Hormone Reset Diet,Medical,dataset/Medical/0000437.jpg,same
Trauma-Sensitive Mindfulness,Medical,dataset/Medical/0000438.jpg,same
The Big Fat Activity Book for Pregnant People,Medical,dataset/Medical/0000439.jpg,same
The American Indian Secrets of Crystal Healing,Medical,dataset/Medical/0000440.jpg,same
Counseling with Choice Theory,Medical,dataset/Medical/0000441.jpg,same
Your Body Speaks Your Mind,Medical,dataset/Medical/0000442.jpg,same
Engaging Autism,Medical,dataset/Medical/0000443.jpg,same
The Autoimmune Solution Cookbook,Medical,dataset/Medical/0000444.jpg,same
The Myth of Mental Illness,Medical,dataset/Medical/0000445.jpg,same
Pharmacology for Anaesthesia and Intensive Care,Medical,dataset/Medical/0000446.jpg,same
"Your Spine, Your Yoga",Medical,dataset/Medical/0000447.jpg,same
The Complete Book Of Ayurvedic Home Remedies,Medical,dataset/Medical/0000448.jpg,same
Spirit Catches You and You Fall Down,Medical,dataset/Medical/0000449.jpg,same
Super Immunity,Medical,dataset/Medical/0000450.jpg,same
Schema Therapy,Medical,dataset/Medical/0000451.jpg,same
T A Today,Medical,dataset/Medical/0000452.jpg,same
Oxford Handbook of General Practice,Medical,dataset/Medical/0000453.jpg,same
The Fragrant Mind,Medical,dataset/Medical/0000454.jpg,same
The Body Remembers Casebook,Medical,dataset/Medical/0000455.jpg,same
The Primal Wound: Understanding the Adopted Child,Medical,dataset/Medical/0000456.jpg,same
The Low-FODMAP Recipe Book,Medical,dataset/Medical/0000457.jpg,same
Getting Unstuck in ACT,Medical,dataset/Medical/0000458.jpg,same
Eat Right for Blood Type O,Medical,dataset/Medical/0000459.jpg,same
The Amazing Liver and Gallbladder Flush,Medical,dataset/Medical/0000460.jpg,same
Last'S Anatomy Revised 9e,Medical,dataset/Medical/0000461.jpg,same
A Colorful Introduction to the Anatomy of the Human Brain,Medical,dataset/Medical/0000462.jpg,same
Fat for Fuel Ketogenic Cookbook,Medical,dataset/Medical/0000463.jpg,same
Psychopath Free,Medical,dataset/Medical/0000464.jpg,same
Handbook of Hypnotic Suggestions and Metaphors,Medical,dataset/Medical/0000465.jpg,same
Ross & Wilson Anatomy and Physiology in Health and Illness,Medical,dataset/Medical/0000466.jpg,same
The Mind-Gut Connection,Medical,dataset/Medical/0000467.jpg,same
Attachment in Psychotherapy,Medical,dataset/Medical/0000468.jpg,same
The Maudsley Prescribing Guidelines in Psychiatry,Medical,dataset/Medical/0000469.jpg,same
On the Move,Medical,dataset/Medical/0000470.jpg,same
The Handbook of Adult Clinical Psychology,Medical,dataset/Medical/0000471.jpg,same
The Beauty Detox Foods,Medical,dataset/Medical/0000472.jpg,same
The Body Book,Medical,dataset/Medical/0000473.jpg,same
The Yoga of Herbs,Medical,dataset/Medical/0000474.jpg,same
My Child Won't Eat,Medical,dataset/Medical/0000475.jpg,same
Cognitive Behavior Therapy and Eating Disorders,Medical,dataset/Medical/0000476.jpg,same
The Hot Zone,Medical,dataset/Medical/0000477.jpg,same
Attachment Play,Medical,dataset/Medical/0000478.jpg,same
If You Meet Buddha-Kill Him,Medical,dataset/Medical/0000479.jpg,same
Deep Nutrition,Medical,dataset/Medical/0000480.jpg,same
Person-Centred Counselling in Action,Medical,dataset/Medical/0000481.jpg,same
Why We Sleep,Medical,dataset/Medical/0000482.jpg,same
How to Play the Piano,Medical,dataset/Medical/0000483.jpg,same
Essential Medical Statistics,Medical,dataset/Medical/0000484.jpg,same
Essential Oil Safety,Medical,dataset/Medical/0000485.jpg,same
Coping with Trauma-Related Dissociation,Medical,dataset/Medical/0000486.jpg,same
After the Affair,Medical,dataset/Medical/0000487.jpg,same
Clinically Oriented Anatomy,Medical,dataset/Medical/0000488.jpg,same
How to Beat Worry and Generalised Anxiety Disorder One Step at a Time,Medical,dataset/Medical/0000489.jpg,same
Medical School Interviews: a Practical Guide to Help You Get That Place at Medical School - Over 150 Questions Analysed. Includes Mini-multi Interviews,Medical,dataset/Medical/0000490.jpg,same
The School of Life,Medical,dataset/Medical/0000491.jpg,same
Comic Strip Conversations,Medical,dataset/Medical/0000492.jpg,same
The Touch Of Healing,Medical,dataset/Medical/0000493.jpg,same
Do Not Open This Box: Keri Smith Deluxe Boxed Set,Medical,dataset/Medical/0000494.jpg,same
Examination Medicine,Medical,dataset/Medical/0000495.jpg,same
The Thyroid Connection,Medical,dataset/Medical/0000496.jpg,same
Textbook of Ayurveda,Medical,dataset/Medical/0000497.jpg,same
Slow Death by Rubber Duck,Medical,dataset/Medical/0000498.jpg,same
The No-Cry Nap Solution: Guaranteed Gentle Ways to Solve All Your Naptime Problems,Medical,dataset/Medical/0000499.jpg,same
Reiki And The Seven Chakras,Medical,dataset/Medical/0000500.jpg,same
CBT Toolbox for Children and Adolescents,Medical,dataset/Medical/0000501.jpg,same
Delavier's Stretching Anatomy,Medical,dataset/Medical/0000502.jpg,same
Dynamic Alignment Through Imagery,Medical,dataset/Medical/0000503.jpg,same
Anxiety and Panic,Medical,dataset/Medical/0000504.jpg,same
Jarvis'S Physical Examination and Health Assessment Anz 2e,Medical,dataset/Medical/0000505.jpg,same
The Nervous System Anatomical Chart,Medical,dataset/Medical/0000506.jpg,same
Bowls of Goodness: Vibrant Vegetarian Recipes Full of Nourishment,Medical,dataset/Medical/0000507.jpg,same
Principles of Physiology for the Anaesthetist,Medical,dataset/Medical/0000508.jpg,same
"Eat Rich, Live Long",Medical,dataset/Medical/0000509.jpg,same
Healing the Child Within,Medical,dataset/Medical/0000510.jpg,same
Wreck This Journal (Duct Tape),Medical,dataset/Medical/0000511.jpg,same
The Complete Homeopathy Handbook,Medical,dataset/Medical/0000512.jpg,same
The Food Medic for Life,Medical,dataset/Medical/0000513.jpg,same
Starving the Anger Gremlin for Children Aged 5-9,Medical,dataset/Medical/0000514.jpg,same
Social Skills Training,Medical,dataset/Medical/0000515.jpg,same
Why We Sleep,Medical,dataset/Medical/0000516.jpg,same
The Pleasure Trap,Medical,dataset/Medical/0000517.jpg,same
Compassion Focused Therapy,Medical,dataset/Medical/0000518.jpg,same
"Mindfulness-Based Cognitive Therapy for Depression, Second Edition",Medical,dataset/Medical/0000519.jpg,same
Illustrated Textbook of Paediatrics,Medical,dataset/Medical/0000520.jpg,same
Radiant - Eat Your Way to Healthy Skin,Medical,dataset/Medical/0000521.jpg,same
Migraine,Medical,dataset/Medical/0000522.jpg,same
Three Birds Renovations,Medical,dataset/Medical/0000523.jpg,same
Oxford Handbook of Clinical Medicine and Oxford Assess and Progress: Clinical Medicine Pack,Medical,dataset/Medical/0000524.jpg,same
The Iodine Crisis,Medical,dataset/Medical/0000525.jpg,same
Coconut Cures,Medical,dataset/Medical/0000526.jpg,same
Taking Charge of Adult ADHD,Medical,dataset/Medical/0000527.jpg,same
The Body Electric,Medical,dataset/Medical/0000528.jpg,same
Messages From The Masters,Medical,dataset/Medical/0000529.jpg,same
The Unofficial Guide to Passing OSCEs,Medical,dataset/Medical/0000530.jpg,same
The Wahls Protocol,Medical,dataset/Medical/0000531.jpg,same
Working Stiff,Medical,dataset/Medical/0000532.jpg,same
The Fast Metabolism Diet,Medical,dataset/Medical/0000533.jpg,same
Mindfulness for Life,Medical,dataset/Medical/0000534.jpg,same
Medical Herbalism,Medical,dataset/Medical/0000535.jpg,same
Molecules of Emotion The Science Behind Mind Body Medicine,Medical,dataset/Medical/0000536.jpg,same
Concise Medical Dictionary,Medical,dataset/Medical/0000537.jpg,same
Pocket Guide to Interpersonal Neurobiology,Medical,dataset/Medical/0000538.jpg,same
Helping Your Child with Extreme Picky Eating,Medical,dataset/Medical/0000539.jpg,same
Life Lessons from a Brain Surgeon,Medical,dataset/Medical/0000540.jpg,same
Your Inner Fish,Medical,dataset/Medical/0000541.jpg,same
Learning Emotion-Focused Therapy,Medical,dataset/Medical/0000542.jpg,same
The Immune System Recovery Plan,Medical,dataset/Medical/0000543.jpg,same
The Concise Human Body Book,Medical,dataset/Medical/0000544.jpg,same
Fresh Vegetable and Fruit Juices,Medical,dataset/Medical/0000545.jpg,same
Ghost Boy,Medical,dataset/Medical/0000546.jpg,same
Neurology Pocketcard Set,Medical,dataset/Medical/0000547.jpg,same
"Bountiful, Beautiful, Blissful",Medical,dataset/Medical/0000548.jpg,same
Counselling Adolescents,Medical,dataset/Medical/0000549.jpg,same
The Vital Psoas Muscle,Medical,dataset/Medical/0000550.jpg,same
"First Aid for the USMLE Step 2 CK, Ninth Edition",Medical,dataset/Medical/0000551.jpg,same
DBT Made Simple,Medical,dataset/Medical/0000552.jpg,same
LEGO (R)-Based Therapy,Medical,dataset/Medical/0000553.jpg,same
Think Like a Pancreas,Medical,dataset/Medical/0000554.jpg,same
Why Do I Still Have Thyroid Symptoms? When My Lab Tests Are Normal,Medical,dataset/Medical/0000555.jpg,same
Attachment-Focused Parenting,Medical,dataset/Medical/0000556.jpg,same
Oxford Handbook of Clinical Surgery,Medical,dataset/Medical/0000557.jpg,same
Attachment in Psychotherapy,Medical,dataset/Medical/0000558.jpg,same
The Schema Therapy Clinician's Guide,Medical,dataset/Medical/0000559.jpg,same
Talking Back to OCD,Medical,dataset/Medical/0000560.jpg,same
The Wahls Protocol,Medical,dataset/Medical/0000561.jpg,same
The Brain's Way of Healing,Medical,dataset/Medical/0000562.jpg,same
The Autoimmune Paleo Cookbook,Medical,dataset/Medical/0000563.jpg,same
Admissions,Medical,dataset/Medical/0000564.jpg,same
"Healthy Sleep Habits, Happy Child",Medical,dataset/Medical/0000565.jpg,same
The Pocket Guide to the DSM-5 (R) Diagnostic Exam,Medical,dataset/Medical/0000566.jpg,same
The Drama Of Being A Child,Medical,dataset/Medical/0000567.jpg,same
Anatomy and Physiology For Dummies,Medical,dataset/Medical/0000568.jpg,same
Publication Manual of the American Psychological Association,Medical,dataset/Medical/0000569.jpg,same
The Wicked Good Ketogenic Diet Cookbook,Medical,dataset/Medical/0000570.jpg,same
Oxford Handbook of Clinical Specialties,Medical,dataset/Medical/0000571.jpg,same
The Conversation Train,Medical,dataset/Medical/0000572.jpg,same
The Autistic Brain,Medical,dataset/Medical/0000573.jpg,same
Cognitive-Behavioral Treatment of Borderline Personality Disorder,Medical,dataset/Medical/0000574.jpg,same
The Dukan Diet,Medical,dataset/Medical/0000575.jpg,same
Kumar and Clark's Clinical Medicine,Medical,dataset/Medical/0000576.jpg,same
Wild Power,Medical,dataset/Medical/0000577.jpg,same
MURTAGH'S GENERAL PRACTICE 7E,Medical,dataset/Medical/0000578.jpg,same
Tiny But Mighty,Medical,dataset/Medical/0000579.jpg,same
Essentials of WAIS-IV Assessment,Medical,dataset/Medical/0000580.jpg,same
Blood Chemistry and CBC Analysis,Medical,dataset/Medical/0000581.jpg,same
"Kids in the Syndrome Mix of ADHD, LD, Autism Spectrum, Tourette's, Anxiety, and More!",Medical,dataset/Medical/0000582.jpg,same
The Horse Anatomy Workbook,Medical,dataset/Medical/0000583.jpg,same
The Wisdom of Psychopaths,Medical,dataset/Medical/0000584.jpg,same
The Modern Herbal Dispensatory,Medical,dataset/Medical/0000585.jpg,same
Plants of the Gods,Medical,dataset/Medical/0000586.jpg,same
Proof of Heaven,Medical,dataset/Medical/0000587.jpg,same
Herbal Antivirals,Medical,dataset/Medical/0000588.jpg,same
Neurokinetic Therapy,Medical,dataset/Medical/0000589.jpg,same
The Structure of Magic: A Book About Language and Therapy v. 1,Medical,dataset/Medical/0000590.jpg,same
Clinical Medicine for the MRCP PACES,Medical,dataset/Medical/0000591.jpg,same
The Origin of Consciousness in the Breakdown of the Bicameral Mind,Medical,dataset/Medical/0000592.jpg,same
The Art of Gathering,Medical,dataset/Medical/0000593.jpg,same
Eat Right for Blood Type A,Medical,dataset/Medical/0000594.jpg,same
Motor Speech Disorders,Medical,dataset/Medical/0000595.jpg,same
Counselling Children,Medical,dataset/Medical/0000596.jpg,same
How Not to Die,Medical,dataset/Medical/0000597.jpg,same
The Second Brain,Medical,dataset/Medical/0000598.jpg,same
Early Start Denver Model for Young Children with Autism,Medical,dataset/Medical/0000599.jpg,same
The River of Consciousness,Medical,dataset/Medical/0000600.jpg,same
Socially Speaking,Medical,dataset/Medical/0000601.jpg,same
What Your Doctor Doesn't Know about Nutritional Medicine May Be Killing You,Medical,dataset/Medical/0000602.jpg,same
An Introduction to Counselling,Medical,dataset/Medical/0000603.jpg,same
Move Your DNA,Medical,dataset/Medical/0000604.jpg,same
Oxford Guide to Behavioural Experiments in Cognitive Therapy,Medical,dataset/Medical/0000605.jpg,same
Miracles Happen,Medical,dataset/Medical/0000606.jpg,same
Help for the Helper,Medical,dataset/Medical/0000607.jpg,same
Green Pharmacy,Medical,dataset/Medical/0000608.jpg,same
The Making of a Therapist,Medical,dataset/Medical/0000609.jpg,same
The Art of Being,Medical,dataset/Medical/0000610.jpg,same
Through Time Into Healing,Medical,dataset/Medical/0000611.jpg,same
A Short History Of Disease,Medical,dataset/Medical/0000612.jpg,same
Pharmacology for Health Professionals,Medical,dataset/Medical/0000613.jpg,same
The Pocket Scavenger,Medical,dataset/Medical/0000614.jpg,same
Ligaments of the Joints Anatomical Chart,Medical,dataset/Medical/0000615.jpg,same
The Weight Escape,Medical,dataset/Medical/0000616.jpg,same
The Divided Self,Medical,dataset/Medical/0000617.jpg,same
10 Principles for Doing Effective Couples Therapy,Medical,dataset/Medical/0000618.jpg,same
"Love, Medicine And Miracles",Medical,dataset/Medical/0000619.jpg,same
The End of Your Life Book Club,Medical,dataset/Medical/0000620.jpg,same
The Big Fat Surprise,Medical,dataset/Medical/0000621.jpg,same
Essential Epidemiology,Medical,dataset/Medical/0000622.jpg,same
"Breastfeeding And Human Lactation, Enhanced Fifth Edition",Medical,dataset/Medical/0000623.jpg,same
Stealing Fire,Medical,dataset/Medical/0000624.jpg,same
Teen Brain,Medical,dataset/Medical/0000625.jpg,same
The Little Book of Resilience,Medical,dataset/Medical/0000626.jpg,same
The Yoga Anatomy Coloring Book,Medical,dataset/Medical/0000627.jpg,same
Love Sense,Medical,dataset/Medical/0000628.jpg,same
"Get Through Medical School: 1100 SBAs/BOFs and EMQs, 2nd edition",Medical,dataset/Medical/0000629.jpg,same
Counselling Skills for Working with Trauma,Medical,dataset/Medical/0000630.jpg,same
Pocket Guide: Pharmacokinetics Made Easy,Medical,dataset/Medical/0000631.jpg,same
Letters to the Midwife,Medical,dataset/Medical/0000632.jpg,same
